date,open,high,close,low,volume,amount,factor
2001-06-28,30.0,31.0,29.8,29.28,21305843.0,643472785.0,1.0
2001-06-29,29.68,29.68,28.75,28.68,4467456.0,129313942.0,1.0
2001-07-02,28.5,28.86,28.6,28.08,1705849.0,48610386.0,1.0
2001-07-03,28.62,28.85,28.69,28.33,1025035.0,29319484.0,1.0
2001-07-04,28.68,28.8,28.35,28.3,706607.0,20144219.0,1.0
2001-07-05,28.4,28.49,28.02,27.99,1118955.0,31443788.0,1.0
2001-07-06,28.0,28.16,27.73,27.7,954305.0,26589032.0,1.0
2001-07-09,27.68,27.95,27.56,27.5,590130.0,16346386.0,1.0
2001-07-10,27.58,28.09,27.98,27.58,360712.0,10058473.0,1.0
2001-07-11,28.0,28.1,27.61,27.6,281686.0,7835442.0,1.0
2001-07-12,27.55,27.79,27.62,27.35,266735.0,7358876.0,1.0
2001-07-13,27.65,27.8,27.59,27.41,281791.0,7758888.0,1.0
2001-07-16,27.7,27.8,26.7,26.7,869203.0,23414620.0,1.0
2001-07-17,26.7,26.96,26.88,26.36,466333.0,12378023.0,1.0
2001-07-18,26.88,26.97,26.63,26.5,297706.0,7933814.0,1.0
2001-07-19,26.78,27.0,26.9,26.48,232389.0,6208193.0,1.0
2001-07-20,26.99,27.62,27.42,26.99,456864.0,12480722.0,1.0
2001-07-23,27.48,27.58,26.93,26.9,274421.0,7454919.0,1.0
2001-07-24,26.57,26.9,26.7,26.5,277175.0,7385778.0,1.0
2001-07-25,26.55,26.86,26.5,26.5,293450.0,7806598.0,1.0
2001-07-26,26.5,26.6,26.0,25.9,442350.0,11566395.0,1.0
2001-07-27,26.01,26.28,25.3,25.29,369632.0,9487761.0,1.0
2001-07-30,25.1,25.1,23.48,23.48,605725.0,14571705.0,1.0
2001-07-31,23.3,24.18,23.55,23.13,525480.0,12413410.0,1.0
2001-08-01,24.0,24.55,24.48,23.78,545833.0,13205140.0,1.0
2001-08-02,24.55,24.6,23.93,23.1,368599.0,8747402.0,1.0
2001-08-03,23.6,24.31,24.0,23.52,131660.0,3154634.0,1.0
2001-08-06,23.73,23.9,22.95,22.85,490100.0,11369908.0,1.0
2001-08-07,22.85,23.18,22.9,22.03,345009.0,7825920.0,1.0
2001-08-08,22.9,23.63,23.39,22.56,339648.0,7892186.0,1.0
2001-08-09,23.4,24.22,24.18,23.4,594685.0,14279416.0,1.0
2001-08-10,24.2,24.65,24.25,24.1,555505.0,13537941.0,1.0
2001-08-13,24.25,24.81,24.61,23.9,565102.0,13862237.0,1.0
2001-08-14,24.6,24.87,24.29,24.05,401844.0,9834796.0,1.0
2001-08-15,24.21,24.4,24.35,23.96,184807.0,4463293.0,1.0
2001-08-16,24.3,24.35,23.89,23.85,204090.0,4901994.0,1.0
2001-08-17,23.85,24.3,23.78,23.69,160183.0,3828134.0,1.0
2001-08-20,24.0,24.05,23.81,23.5,133694.0,3178111.0,1.0
2001-08-21,23.8,24.28,23.95,23.8,116100.0,2789775.0,1.0
2001-08-22,23.8,23.8,23.4,23.3,203728.0,4777745.0,1.0
2001-08-23,23.15,23.58,23.38,22.8,158000.0,3648657.0,1.0
2001-08-24,23.3,23.6,23.1,23.0,130930.0,3053824.0,1.0
2001-08-27,23.0,23.0,22.2,22.02,500308.0,11160483.0,1.0
2001-08-28,21.8,22.58,22.5,21.51,294390.0,6487341.0,1.0
2001-08-29,22.5,22.65,22.38,22.3,177138.0,3983175.0,1.0
2001-08-30,22.35,22.58,22.12,21.9,125400.0,2773044.0,1.0
2001-08-31,22.0,22.29,22.15,21.9,117350.0,2591263.0,1.0
2001-09-03,22.15,22.15,21.69,21.68,154750.0,3388364.0,1.0
2001-09-04,21.7,22.5,22.48,21.61,238375.0,5286502.0,1.0
2001-09-05,22.5,22.9,22.39,22.25,351693.0,7939639.0,1.0
2001-09-06,22.39,22.5,22.17,21.96,285552.0,6316002.0,1.0
2001-09-07,22.0,22.0,21.61,21.51,287139.0,6235811.0,1.0
2001-09-10,21.48,22.3,22.2,21.11,202947.0,4446103.0,1.0
2001-09-11,22.29,22.43,22.18,22.11,120680.0,2688874.0,1.0
2001-09-12,21.11,22.01,21.98,21.11,277792.0,6021342.0,1.0
2001-09-13,21.98,22.21,21.98,21.73,101956.0,2246684.0,1.0
2001-09-14,22.05,22.12,21.58,21.52,177919.0,3856961.0,1.0
2001-09-17,21.48,21.89,21.41,21.3,132240.0,2836253.0,1.0
2001-09-18,21.41,21.89,21.8,21.41,137671.0,2992938.0,1.0
2001-09-19,21.8,22.15,22.1,21.55,128600.0,2815976.0,1.0
2001-09-20,21.65,22.28,22.12,21.65,195185.0,4323445.0,1.0
2001-09-21,22.15,22.15,22.02,21.9,85157.0,1875010.0,1.0
