date,open,high,close,low,volume,amount,factor
2012-09-05,19.19,19.8,19.52,18.7,37621656.0,721371136.0,1.0
2012-09-06,20.3,21.47,20.9,20.17,29813620.0,620614976.0,1.0
2012-09-07,20.45,21.42,20.69,20.08,25200008.0,520298560.0,1.0
2012-09-10,21.2,22.0,21.05,20.91,22447706.0,480220096.0,1.0
2012-09-11,20.5,21.18,20.42,20.29,13774452.0,284372640.0,1.0
2012-09-12,20.4,20.63,20.17,19.81,11706548.0,236620192.0,1.0
2012-09-13,20.08,20.36,19.22,19.19,10352051.0,204855888.0,1.0
2012-09-14,19.33,19.7,19.49,18.86,9106930.0,175647312.0,1.0
2012-09-17,19.24,19.36,18.3,18.08,8091010.0,151610320.0,1.0
2012-09-18,18.09,18.53,18.12,17.9,4564464.0,83140760.0,1.0
2012-09-19,18.22,18.45,18.3,18.0,3324374.0,60567156.0,1.0
2012-09-20,18.2,18.2,17.05,17.0,6569627.0,114656960.0,1.0
2012-09-21,16.98,17.12,16.48,16.45,4893554.0,82185952.0,1.0
2012-09-24,16.31,16.94,16.79,16.1,4081659.0,67954432.0,1.0
2012-09-25,16.68,16.84,16.21,16.14,3826724.0,62811540.0,1.0
2012-09-26,16.1,16.35,16.07,15.97,3077806.0,49606712.0,1.0
2012-09-27,16.1,16.55,16.42,15.68,6639302.0,107280800.0,1.0
2012-09-28,16.24,16.56,16.44,16.14,4627434.0,75816320.0,1.0
2012-10-08,16.6,16.95,16.45,16.42,4114902.0,68382224.0,1.0
2012-10-09,16.3,16.94,16.85,16.29,5517758.0,92363624.0,1.0
2012-10-10,16.71,17.08,17.02,16.58,4945261.0,83124968.0,1.0
2012-10-11,16.98,17.14,16.4,16.4,3999189.0,67112224.0,1.0
2012-10-12,16.38,16.59,16.38,16.14,2432791.0,39899828.0,1.0
2012-10-15,16.21,16.36,15.23,14.94,5630212.0,86739024.0,1.0
2012-10-16,15.26,15.4,15.18,15.01,2588093.0,39438084.0,1.0
2012-10-17,15.23,15.37,15.25,15.05,1785404.0,27218470.0,1.0
2012-10-18,15.25,15.57,15.45,15.23,3214451.0,49586392.0,1.0
2012-10-19,15.49,15.57,15.31,15.23,2366544.0,36336896.0,1.0
2012-10-22,15.2,15.5,15.46,15.11,1913173.0,29338140.0,1.0
2012-10-23,15.49,15.56,15.3,15.22,2403212.0,36929016.0,1.0
2012-10-24,15.25,15.35,15.08,15.04,2043046.0,31042242.0,1.0
2012-10-25,15.08,15.2,15.12,14.96,1698636.0,25678772.0,1.0
2012-10-26,15.16,15.16,14.26,14.19,3751308.0,54637796.0,1.0
2012-10-29,14.3,14.42,14.29,14.19,1413376.0,20218006.0,1.0
2012-10-30,14.28,14.51,14.35,14.26,1527303.0,22010302.0,1.0
2012-10-31,14.48,14.65,14.61,14.32,2044855.0,29635200.0,1.0
2012-11-01,14.6,14.96,14.92,14.53,2795677.0,41320428.0,1.0
2012-11-02,14.87,14.93,14.8,14.68,1962103.0,29018656.0,1.0
2012-11-05,14.8,14.81,14.65,14.5,1573374.0,23011148.0,1.0
2012-11-06,14.6,14.65,14.51,14.28,1339810.0,19364236.0,1.0
2012-11-07,14.51,14.68,14.63,14.42,1001991.0,14605279.0,1.0
2012-11-08,14.56,14.56,14.06,14.01,1714654.0,24423690.0,1.0
2012-11-09,14.04,14.17,14.05,14.0,1186253.0,16703578.0,1.0
2012-11-12,14.06,14.28,14.28,14.06,944455.0,13398958.0,1.0
2012-11-13,14.25,14.25,13.82,13.75,1491780.0,20818320.0,1.0
2012-11-14,13.8,14.63,14.41,13.8,4174486.0,60022140.0,1.0
2012-11-15,14.28,15.08,14.9,14.22,7937175.0,117857064.0,1.0
2012-11-16,14.78,15.38,14.91,14.66,6222265.0,93537744.0,1.0
2012-11-19,14.87,15.06,14.99,14.68,3180933.0,47220312.0,1.0
2012-11-20,15.0,15.07,14.7,14.57,2922535.0,43304664.0,1.0
2012-11-21,14.69,15.3,15.27,14.65,5765486.0,86647888.0,1.0
2012-11-22,15.1,15.22,15.0,14.88,3190863.0,47903924.0,1.0
2012-11-23,15.05,15.05,14.95,14.83,2113553.0,31535938.0,1.0
2012-11-26,14.9,15.19,14.75,14.75,2937911.0,44063844.0,1.0
2012-11-27,14.75,14.75,13.38,13.38,4794726.0,65773420.0,1.0
2012-11-28,13.37,13.37,13.08,13.03,1885144.0,24748672.0,1.0
2012-11-29,13.13,13.28,12.9,12.76,1634400.0,21324224.0,1.0
2012-11-30,12.9,13.11,13.04,12.81,1298914.0,16888270.0,1.0
