date,open,high,close,low,volume,amount,factor
2007-11-13,33.0,38.0,36.58,31.8,8891569.0,303877142.0,1.0
2007-11-14,34.88,35.0,33.35,32.92,4902433.0,164569257.0,1.0
2007-11-15,32.5,33.1,30.6,30.6,3030824.0,96207557.0,1.0
2007-11-16,29.58,30.2,29.87,28.81,1576173.0,46359257.0,1.0
2007-11-19,30.3,31.0,30.02,29.81,1432068.0,43644446.0,1.0
2007-11-20,29.8,31.21,30.71,29.8,1232566.0,37796463.0,1.0
2007-11-21,30.65,31.39,31.15,29.83,1116134.0,34172923.0,1.0
2007-11-22,30.6,32.0,30.18,29.8,1396308.0,43587638.0,1.0
2007-11-23,29.61,30.0,28.4,27.82,1191463.0,34206654.0,1.0
2007-11-26,29.0,29.23,28.45,28.4,660299.0,18950123.0,1.0
2007-11-27,28.44,28.7,26.9,26.88,1015275.0,27907859.0,1.0
2007-11-28,27.0,27.6,26.46,26.4,464198.0,12509987.0,1.0
2007-11-29,26.98,27.95,27.57,26.61,1001230.0,27405996.0,1.0
2007-11-30,27.33,27.45,27.12,26.7,604005.0,16336723.0,1.0
2007-12-03,27.0,27.31,27.0,26.5,415648.0,11225514.0,1.0
2007-12-04,27.01,27.8,27.11,26.9,481899.0,13197944.0,1.0
2007-12-05,27.0,28.99,28.55,26.91,1108997.0,31487568.0,1.0
2007-12-06,28.5,29.7,29.2,27.95,870788.0,25180905.0,1.0
2007-12-07,28.7,29.45,28.89,28.65,549429.0,15872743.0,1.0
2007-12-10,28.32,30.39,29.7,28.32,951571.0,28036351.0,1.0
2007-12-11,29.95,30.3,30.08,29.18,825071.0,24595944.0,1.0
2007-12-12,30.08,30.18,29.96,29.5,544486.0,16257104.0,1.0
2007-12-13,30.0,31.28,29.73,29.68,779925.0,23888105.0,1.0
2007-12-14,29.5,30.5,30.39,29.18,538432.0,16199290.0,1.0
2007-12-17,30.62,31.24,30.96,30.4,559223.0,17313798.0,1.0
2007-12-18,30.96,31.2,29.49,29.4,506317.0,15214944.0,1.0
2007-12-19,29.62,30.64,30.38,29.62,453817.0,13653296.0,1.0
2007-12-20,30.38,30.7,30.7,30.06,504320.0,15385920.0,1.0
2007-12-21,30.48,33.1,32.6,30.18,1099057.0,35189736.0,1.0
2007-12-24,32.8,34.19,32.6,32.6,1298575.0,43282019.0,1.0
2007-12-25,32.62,33.37,32.93,32.46,474372.0,15616262.0,1.0
2007-12-26,33.2,34.46,34.45,33.2,762004.0,25884723.0,1.0
2007-12-27,34.85,35.69,34.39,34.22,805916.0,28083082.0,1.0
2008-01-02,34.03,35.6,34.92,34.03,825943.0,28849103.0,1.0
2008-01-03,34.52,35.5,35.12,34.32,614800.0,21533242.0,1.0
2008-01-04,35.3,35.3,34.4,33.91,671049.0,23022505.0,1.0
2008-01-07,33.98,34.0,33.9,33.5,643471.0,21704668.0,1.0
2008-01-08,34.0,34.3,32.53,32.51,878354.0,29055636.0,1.0
2008-01-09,32.6,33.79,33.78,32.5,482316.0,16034041.0,1.0
2008-01-10,33.78,34.49,33.3,33.27,575807.0,19571935.0,1.0
2008-01-11,33.4,33.9,33.5,33.03,385675.0,12860886.0,1.0
2008-01-14,33.6,35.15,34.8,33.4,595346.0,20559425.0,1.0
2008-01-15,34.8,36.3,36.05,34.69,1022310.0,36169682.0,1.0
2008-01-16,36.05,36.55,36.23,35.31,836474.0,29906063.0,1.0
2008-01-17,35.88,38.68,37.75,35.88,1233794.0,46140645.0,1.0
2008-01-18,38.2,38.2,37.39,36.0,622647.0,23269002.0,1.0
2008-01-21,37.5,37.69,34.86,34.6,762897.0,27568424.0,1.0
2008-01-22,32.66,33.5,31.37,31.37,838196.0,26918614.0,1.0
2008-01-23,31.63,33.1,32.49,30.38,842599.0,27013365.0,1.0
2008-01-24,32.5,33.35,32.8,31.8,776729.0,25216542.0,1.0
2008-01-25,32.38,32.88,32.0,31.88,473801.0,15315661.0,1.0
2008-01-28,31.8,31.8,28.8,28.8,748684.0,22186903.0,1.0
2008-01-29,29.3,29.95,29.61,27.3,481629.0,14108509.0,1.0
2008-01-30,29.9,30.88,30.12,29.32,447757.0,13581317.0,1.0
2008-01-31,30.15,30.68,29.61,29.61,239364.0,7171333.0,1.0
2008-02-01,29.66,29.66,28.45,27.1,413471.0,11683463.0,1.0
2008-02-04,29.09,31.1,30.95,29.09,426120.0,12871763.0,1.0
2008-02-05,30.18,31.3,30.53,30.08,346597.0,10616499.0,1.0
2008-02-13,30.49,30.49,29.95,28.0,1446550.0,41952623.0,1.0
2008-02-14,29.8,30.79,30.35,29.8,737701.0,22381284.0,1.0
2008-02-15,30.28,30.28,30.08,29.2,424278.0,12606033.0,1.0
2008-02-18,30.68,31.77,31.02,30.38,986785.0,30766768.0,1.0
2008-02-19,31.38,32.22,32.05,31.12,677928.0,21626047.0,1.0
2008-02-20,32.2,32.4,31.4,31.33,718545.0,22980602.0,1.0
2008-02-21,31.2,31.96,31.7,30.85,402591.0,12660008.0,1.0
2008-02-22,31.61,31.62,30.28,30.0,641212.0,19651276.0,1.0
2008-02-25,30.6,30.68,29.1,28.88,362587.0,10753340.0,1.0
2008-02-26,29.99,30.12,29.4,28.38,473240.0,13843871.0,1.0
2008-02-27,29.55,30.2,29.93,29.2,300321.0,8991634.0,1.0
2008-02-28,30.12,30.44,30.0,29.45,361670.0,10814797.0,1.0
