date,open,high,close,low,volume,amount,factor
2008-05-16,16.44,19.3,18.0,16.44,15975944.0,281652878.0,1.0
2008-05-19,16.9,17.3,16.2,16.2,6300312.0,103767564.0,1.0
2008-05-20,16.01,16.41,15.66,15.4,4651594.0,74088428.0,1.0
2008-05-21,15.49,16.08,15.9,15.28,3077828.0,48395762.0,1.0
2008-05-22,15.55,15.78,15.15,15.1,3625774.0,55435981.0,1.0
2008-05-23,15.01,15.08,14.73,14.51,2107388.0,31188767.0,1.0
2008-05-26,14.69,14.69,14.26,14.26,1414333.0,20449960.0,1.0
2008-05-27,14.34,14.54,14.45,14.12,825411.0,11833884.0,1.0
2008-05-28,14.42,14.95,14.71,14.17,1657630.0,24099215.0,1.0
2008-05-29,14.65,14.65,14.06,14.02,1306109.0,18762167.0,1.0
2008-05-30,14.02,14.58,14.35,13.89,1740130.0,24880791.0,1.0
2008-06-02,14.24,14.65,14.46,13.91,1386626.0,19830022.0,1.0
2008-06-03,14.48,14.48,14.16,14.1,786560.0,11194078.0,1.0
2008-06-04,14.18,14.25,13.88,13.76,865220.0,12066043.0,1.0
2008-06-05,13.85,14.05,14.04,13.66,794296.0,11034648.0,1.0
2008-06-06,14.06,14.34,14.12,13.86,933163.0,13206586.0,1.0
2008-06-10,13.6,13.65,12.71,12.71,1037588.0,13546740.0,1.0
2008-06-11,12.72,12.9,12.83,12.24,1297036.0,16428107.0,1.0
2008-06-12,12.75,12.85,12.5,12.16,817498.0,10197816.0,1.0
2008-06-13,12.43,12.6,11.98,11.93,734039.0,8964391.0,1.0
2008-06-16,12.0,12.23,12.04,11.61,893747.0,10656632.0,1.0
2008-06-17,12.02,12.47,11.82,11.73,1293512.0,15635078.0,1.0
2008-06-18,11.7,12.3,12.27,11.31,1378122.0,16493208.0,1.0
2008-06-19,12.02,12.14,11.06,11.04,1250955.0,14451314.0,1.0
2008-06-23,11.01,11.2,10.56,10.53,709984.0,7743058.0,1.0
2008-06-24,10.56,10.99,10.88,10.4,865189.0,9284540.0,1.0
2008-06-25,10.72,11.5,11.46,10.69,1325260.0,14903893.0,1.0
2008-06-26,11.5,11.77,11.59,11.25,1035118.0,11941931.0,1.0
2008-06-27,11.19,11.25,10.66,10.58,948486.0,10371315.0,1.0
2008-06-30,10.49,10.88,10.82,10.45,520370.0,5546790.0,1.0
2008-07-01,10.9,11.68,11.35,10.75,1709726.0,19219846.0,1.0
2008-07-02,11.33,11.64,11.24,11.12,1211958.0,13837357.0,1.0
2008-07-03,11.1,11.88,11.66,10.9,1462928.0,16788001.0,1.0
2008-07-04,11.5,11.76,11.44,11.2,789527.0,9075828.0,1.0
2008-07-07,11.45,12.04,12.01,11.45,1404942.0,16605903.0,1.0
2008-07-08,12.01,12.15,12.07,11.69,1264991.0,15061755.0,1.0
2008-07-09,12.09,12.33,12.21,11.92,1615637.0,19582941.0,1.0
2008-07-10,12.02,12.64,12.17,11.99,1850212.0,22797545.0,1.0
2008-07-11,12.16,12.2,11.97,11.87,1040927.0,12470186.0,1.0
2008-07-14,11.95,12.6,12.6,11.9,1355847.0,16816954.0,1.0
2008-07-15,12.72,12.77,12.0,12.0,1912097.0,23520549.0,1.0
2008-07-16,11.88,11.96,11.37,11.08,1311737.0,15132344.0,1.0
2008-07-17,11.55,11.75,11.41,11.3,780496.0,8998789.0,1.0
2008-07-18,11.5,11.98,11.93,11.41,867918.0,10146790.0,1.0
2008-07-21,11.92,12.35,12.27,11.76,1391951.0,16917711.0,1.0
2008-07-22,12.27,12.4,12.26,12.18,725429.0,8906844.0,1.0
2008-07-23,12.4,12.4,12.2,12.16,787062.0,9662744.0,1.0
2008-07-24,12.22,12.51,12.46,12.2,1228822.0,15221861.0,1.0
2008-07-25,12.35,12.43,12.27,12.2,766641.0,9450399.0,1.0
2008-07-28,12.29,12.63,12.49,12.21,957901.0,11923430.0,1.0
2008-07-29,12.38,12.45,12.35,12.2,745654.0,9172717.0,1.0
2008-07-30,12.4,12.83,12.68,12.39,2076786.0,26294722.0,1.0
2008-07-31,12.76,13.2,12.33,12.3,2462116.0,31755745.0,1.0
2008-08-01,12.02,12.6,12.46,12.0,1327924.0,16272977.0,1.0
2008-08-04,12.35,12.55,12.15,12.1,665480.0,8193616.0,1.0
2008-08-05,12.16,12.25,11.71,11.6,1027524.0,12259368.0,1.0
2008-08-06,11.88,11.88,11.69,11.48,642138.0,7498102.0,1.0
2008-08-07,11.69,12.35,12.35,11.57,1589313.0,19180032.0,1.0
2008-08-11,11.45,11.84,11.12,11.12,793501.0,8941319.0,1.0
2008-08-12,10.71,10.78,10.28,10.12,944482.0,9783159.0,1.0
2008-08-13,10.28,10.35,10.24,9.9,571900.0,5751736.0,1.0
2008-08-14,10.15,10.3,10.18,10.01,509185.0,5161769.0,1.0
2008-08-15,10.13,10.32,10.2,10.1,571646.0,5836490.0,1.0
2008-08-18,9.7,10.0,9.35,9.3,2722702.0,26349729.0,1.0
2008-08-19,9.1,9.39,9.3,9.02,1344804.0,12367545.0,1.0
2008-08-20,9.21,10.17,10.05,8.9,2461599.0,23798816.0,1.0
2008-08-21,9.79,9.95,9.53,9.41,1748556.0,16951643.0,1.0
2008-08-22,9.48,9.48,9.22,9.03,926593.0,8561604.0,1.0
2008-08-25,9.24,9.4,9.2,9.15,645840.0,6007027.0,1.0
2008-08-26,9.08,9.15,8.58,8.51,1280697.0,11282912.0,1.0
2008-08-27,8.6,8.78,8.58,8.4,747149.0,6412831.0,1.0
2008-08-28,8.52,8.77,8.73,8.42,612703.0,5305428.0,1.0
2008-08-29,8.73,9.13,9.0,8.71,872794.0,7801808.0,1.0
2008-09-01,8.91,8.95,8.63,8.51,679254.0,5919769.0,1.0
2008-09-02,8.53,8.88,8.79,8.51,470443.0,4099122.0,1.0
2008-09-03,8.66,8.86,8.7,8.56,461507.0,4008804.0,1.0
2008-09-04,8.68,8.94,8.87,8.63,530466.0,4662397.0,1.0
2008-09-05,8.6,8.69,8.55,8.4,693499.0,5922217.0,1.0
2008-09-08,8.59,8.59,8.04,8.02,731726.0,6012878.0,1.0
2008-09-09,8.07,8.2,8.09,8.01,386943.0,3134871.0,1.0
2008-09-10,8.02,8.28,8.15,8.0,588585.0,4801752.0,1.0
2008-09-11,8.1,8.19,8.04,7.93,428801.0,3443278.0,1.0
2008-09-12,8.02,8.16,8.1,8.02,209158.0,1694792.0,1.0
2008-09-16,8.06,8.08,7.89,7.8,604350.0,4801889.0,1.0
2008-09-17,7.89,8.0,7.72,7.64,619984.0,4832012.0,1.0
2008-09-18,7.65,7.65,7.52,7.12,912997.0,6768681.0,1.0
2008-09-19,8.08,8.27,8.27,8.01,1267447.0,10406602.0,1.0
2008-09-22,8.68,9.05,8.51,8.27,2185701.0,18806440.0,1.0
2008-09-23,8.26,8.26,7.8,7.78,1040843.0,8332980.0,1.0
2008-09-24,7.65,7.91,7.91,7.6,469421.0,3651517.0,1.0
2008-09-25,7.91,8.44,8.36,7.85,1504516.0,12302370.0,1.0
2008-09-26,8.23,8.58,8.53,8.23,1128300.0,9490555.0,1.0
2008-10-06,8.28,8.48,8.37,8.09,811601.0,6723608.0,1.0
2008-10-07,8.18,8.68,8.5,8.0,1888713.0,15979909.0,1.0
2008-10-08,8.31,8.78,8.68,8.22,1637161.0,13912707.0,1.0
2008-10-09,8.7,8.88,8.48,8.25,1678454.0,14344149.0,1.0
2008-10-10,8.08,8.49,8.39,8.02,1587444.0,13034522.0,1.0
2008-10-13,8.4,8.4,8.35,7.7,1358830.0,11023289.0,1.0
2008-10-14,8.38,8.5,7.88,7.88,2374019.0,19555573.0,1.0
2008-10-15,7.62,7.63,7.26,7.13,1301466.0,9508231.0,1.0
2008-10-16,6.95,7.09,6.56,6.55,989481.0,6769527.0,1.0
2008-10-17,6.65,7.05,6.97,6.65,1570900.0,10845024.0,1.0
2008-10-20,6.97,7.12,7.05,6.8,1025281.0,7157651.0,1.0
2008-10-21,7.08,7.4,7.33,7.02,1414616.0,10256711.0,1.0
2008-10-22,7.18,7.55,7.39,7.12,1834928.0,13493669.0,1.0
2008-10-23,7.39,7.64,7.58,7.22,1914554.0,14241307.0,1.0
2008-10-24,7.58,7.64,7.43,7.33,1024480.0,7611926.0,1.0
2008-10-27,7.3,7.3,6.82,6.76,646978.0,4511765.0,1.0
2008-10-28,6.78,7.15,7.04,6.71,823572.0,5732603.0,1.0
2008-10-29,7.13,7.17,6.87,6.77,1151075.0,8011831.0,1.0
2008-10-30,6.9,6.98,6.83,6.78,1979218.0,13619626.0,1.0
2008-10-31,6.83,6.83,6.61,6.54,901199.0,5995221.0,1.0
2008-11-03,6.45,6.67,6.58,6.42,381793.0,2504257.0,1.0
2008-11-04,6.58,6.58,6.45,6.29,626456.0,4002591.0,1.0
2008-11-05,6.58,6.79,6.67,6.5,1210605.0,8050523.0,1.0
2008-11-06,6.46,6.55,6.47,6.41,522891.0,3381925.0,1.0
2008-11-07,6.45,6.74,6.65,6.41,653748.0,4330316.0,1.0
2008-11-10,6.8,7.1,7.09,6.72,1841737.0,12847428.0,1.0
2008-11-12,6.88,7.28,7.23,6.84,1390825.0,9836100.0,1.0
2008-11-13,7.1,7.63,7.5,7.1,2579959.0,19158722.0,1.0
2008-11-14,7.53,7.99,7.95,7.43,2525517.0,19392196.0,1.0
2008-11-17,7.99,8.23,8.22,7.74,3122231.0,24985888.0,1.0
2008-11-18,8.04,8.17,7.4,7.4,2430261.0,18852832.0,1.0
2008-11-19,7.4,7.98,7.92,7.38,1474605.0,11309102.0,1.0
2008-11-20,7.81,8.1,7.89,7.6,1677002.0,13156947.0,1.0
2008-11-21,7.63,7.9,7.74,7.33,1462654.0,11142618.0,1.0
2008-11-24,7.74,7.96,7.54,7.52,1421648.0,11044455.0,1.0
2008-11-25,7.61,7.7,7.54,7.4,878058.0,6647153.0,1.0
2008-11-26,7.55,7.7,7.62,7.37,615926.0,4689931.0,1.0
2008-11-27,8.09,8.17,7.66,7.64,1597330.0,12660241.0,1.0
2008-11-28,7.6,7.69,7.5,7.42,735039.0,5532765.0,1.0
2008-12-01,7.6,8.25,8.25,7.48,2611112.0,20881228.0,1.0
2008-12-02,8.35,8.64,8.31,8.23,5175500.0,43538640.0,1.0
2008-12-03,8.19,8.8,8.75,8.19,4173582.0,35550532.0,1.0
2008-12-04,8.7,8.96,8.55,8.52,3663909.0,32130048.0,1.0
2008-12-05,8.59,8.93,8.91,8.5,2040902.0,17830072.0,1.0
2008-12-08,9.18,9.28,9.18,8.92,3082570.0,28251546.0,1.0
2008-12-09,9.1,9.15,8.79,8.78,2036886.0,18176276.0,1.0
2008-12-10,8.72,9.37,9.31,8.72,2343379.0,21350852.0,1.0
2008-12-11,9.31,9.49,9.09,9.05,2151615.0,19905366.0,1.0
2008-12-15,8.8,9.08,8.8,8.66,2014577.0,17835010.0,1.0
2008-12-16,8.71,9.05,9.0,8.66,1380327.0,12215950.0,1.0
2008-12-17,9.0,9.27,9.05,8.89,1518536.0,13831290.0,1.0
2008-12-18,8.93,9.16,9.13,8.87,1304668.0,11744405.0,1.0
2008-12-19,9.09,9.58,9.45,9.09,2045373.0,19157298.0,1.0
2008-12-22,9.53,10.13,9.96,9.53,2796459.0,27530708.0,1.0
2008-12-23,9.91,9.92,9.13,9.09,2183296.0,20799076.0,1.0
2008-12-24,9.05,9.09,8.97,8.83,1309101.0,11748974.0,1.0
2008-12-25,8.95,9.28,9.28,8.9,1257196.0,11435639.0,1.0
2008-12-26,9.4,9.65,9.4,9.24,1650787.0,15606900.0,1.0
2008-12-29,9.24,9.35,9.15,8.73,1314612.0,11789014.0,1.0
2008-12-30,9.02,9.4,9.35,9.02,1311084.0,12159737.0,1.0
2008-12-31,9.41,9.89,9.5,9.32,2405336.0,23157582.0,1.0
2009-01-05,9.7,9.93,9.92,9.54,2084275.0,20299232.0,1.0
2009-01-06,9.82,10.04,10.0,9.69,1804360.0,17843806.0,1.0
2009-01-07,9.9,10.05,9.91,9.84,1322250.0,13156537.0,1.0
2009-01-08,9.7,10.45,10.18,9.61,2421959.0,24512068.0,1.0
2009-01-09,10.15,10.97,10.75,10.11,3103171.0,32962690.0,1.0
2009-01-12,10.75,11.01,10.55,10.55,2901717.0,31321088.0,1.0
2009-01-13,10.56,10.7,10.18,10.12,1961296.0,20378424.0,1.0
2009-01-14,10.18,10.98,10.91,10.18,2389167.0,25429644.0,1.0
2009-01-15,10.81,11.35,11.3,10.78,3451986.0,38461756.0,1.0
2009-01-16,11.22,11.39,11.08,10.96,2614147.0,29142002.0,1.0
2009-01-19,11.08,11.16,10.99,10.68,1489384.0,16194794.0,1.0
2009-01-20,10.99,11.17,10.98,10.84,793450.0,8714768.0,1.0
2009-01-21,10.85,11.12,10.57,10.4,2028573.0,21805410.0,1.0
2009-01-22,10.62,10.83,10.8,10.5,1141081.0,12203688.0,1.0
2009-01-23,10.84,10.84,10.73,10.61,1022649.0,10978761.0,1.0
2009-02-02,10.78,10.97,10.96,10.7,1033549.0,11252293.0,1.0
2009-02-03,10.97,11.25,11.17,10.9,1713244.0,18979400.0,1.0
2009-02-04,11.12,11.22,11.18,10.97,1697973.0,18814268.0,1.0
2009-02-05,11.22,11.45,11.23,11.11,2381233.0,26784526.0,1.0
