date,open,high,close,low,volume,amount,factor
2004-03-18,15.0,15.22,13.49,13.45,21763548.0,308986735.0,1.0
2004-03-19,13.05,13.33,13.15,12.91,6413526.0,83922530.0,1.0
2004-03-22,13.15,13.37,13.27,13.1,3035595.0,40170955.0,1.0
2004-03-23,13.25,13.25,13.1,12.92,2338374.0,30629200.0,1.0
2004-03-24,13.01,13.29,13.16,13.01,1630684.0,21393411.0,1.0
2004-03-25,13.06,13.16,13.02,12.98,1529019.0,19954926.0,1.0
2004-03-26,13.0,13.22,13.08,12.98,1318901.0,17258188.0,1.0
2004-03-29,13.14,13.37,13.28,13.01,1939871.0,25610397.0,1.0
2004-03-30,13.25,13.52,13.31,13.22,2209672.0,29505082.0,1.0
2004-03-31,13.38,13.44,13.26,13.17,1299481.0,17218750.0,1.0
2004-04-01,13.28,13.4,13.32,13.15,1752261.0,23310643.0,1.0
2004-04-02,13.33,13.37,13.24,13.22,1235101.0,16385423.0,1.0
2004-04-05,13.25,13.58,13.55,13.16,2885040.0,38582295.0,1.0
2004-04-06,13.55,13.58,13.5,13.33,1613358.0,21701279.0,1.0
2004-04-07,13.52,13.54,13.41,13.27,1663315.0,22234910.0,1.0
2004-04-08,13.46,13.68,13.55,13.46,3146292.0,42686443.0,1.0
2004-04-09,13.55,13.82,13.44,13.37,3072943.0,41911312.0,1.0
2004-04-12,13.4,13.54,13.28,13.1,1206347.0,16060621.0,1.0
2004-04-13,13.25,13.37,13.1,13.1,1004939.0,13311170.0,1.0
2004-04-14,13.04,13.15,12.68,12.57,1790268.0,22977905.0,1.0
2004-04-15,12.66,12.77,12.14,12.12,1721100.0,21241524.0,1.0
2004-04-16,12.14,12.4,12.31,12.01,845118.0,10323410.0,1.0
2004-04-19,12.31,12.34,11.73,11.71,1307169.0,15597204.0,1.0
2004-04-20,11.7,11.86,11.76,11.56,864533.0,10105642.0,1.0
2004-04-21,11.8,12.0,11.84,11.72,754987.0,8960831.0,1.0
2004-04-22,11.8,11.81,11.76,11.65,666363.0,7812361.0,1.0
2004-04-23,11.7,11.78,11.04,11.03,1435777.0,16153550.0,1.0
2004-04-26,11.03,11.19,10.81,10.78,811537.0,8890070.0,1.0
2004-04-27,10.8,10.94,10.7,10.65,601292.0,6487205.0,1.0
2004-04-28,10.65,11.08,10.95,10.57,806422.0,8825788.0,1.0
2004-04-29,10.88,10.93,10.71,10.62,512067.0,5490233.0,1.0
2004-04-30,10.82,10.85,10.69,10.51,475052.0,5075157.0,1.0
2004-05-10,10.68,10.78,10.71,10.6,451103.0,4819796.0,1.0
2004-05-11,10.73,10.94,10.94,10.73,535204.0,5823852.0,1.0
2004-05-12,10.97,11.28,11.24,10.88,832681.0,9262441.0,1.0
2004-05-13,11.25,11.3,11.18,11.01,422630.0,4694551.0,1.0
2004-05-14,11.15,11.2,10.73,10.68,486821.0,5270784.0,1.0
2004-05-17,10.7,10.76,10.75,10.56,260705.0,2776004.0,1.0
2004-05-18,10.72,10.98,10.95,10.7,312955.0,3387753.0,1.0
2004-05-19,10.95,10.99,10.79,10.79,450035.0,4884993.0,1.0
2004-05-20,10.79,10.79,10.57,10.51,459664.0,4880516.0,1.0
2004-05-21,10.56,10.7,10.39,10.2,554619.0,5737414.0,1.0
2004-05-24,10.25,10.36,10.03,10.0,751406.0,7572094.0,1.0
2004-05-25,10.0,10.0,9.58,9.51,745918.0,7240283.0,1.0
2004-05-27,9.58,9.99,9.9,9.46,646637.0,6290134.0,1.0
2004-05-28,9.9,9.97,9.81,9.78,459830.0,4541974.0,1.0
2004-05-31,9.82,9.99,9.98,9.69,437052.0,4299573.0,1.0
2004-06-01,9.96,10.98,10.98,9.88,2873513.0,30580398.0,1.0
2004-06-02,11.12,11.8,11.36,10.99,5710919.0,64939652.0,1.0
2004-06-03,11.3,11.49,11.26,11.05,2218915.0,24986639.0,1.0
2004-06-04,11.19,11.54,11.44,11.14,2088384.0,23791246.0,1.0
2004-06-07,11.51,11.67,11.43,11.33,2457219.0,28319095.0,1.0
2004-06-08,11.44,11.45,10.97,10.81,1848345.0,20461939.0,1.0
2004-06-09,11.0,11.09,10.34,10.3,1111808.0,11974294.0,1.0
2004-06-10,10.3,10.38,9.78,9.6,1298642.0,12882471.0,1.0
2004-06-11,9.9,10.75,10.26,9.8,1723348.0,17956139.0,1.0
2004-06-14,10.22,10.28,10.09,9.75,909581.0,9080401.0,1.0
2004-06-15,10.0,10.43,10.39,9.91,659163.0,6736239.0,1.0
2004-06-16,10.35,10.44,10.22,10.18,501678.0,5153944.0,1.0
2004-06-17,10.2,10.33,9.99,9.96,481864.0,4864089.0,1.0
2004-06-18,10.0,10.2,10.09,9.9,440468.0,4416541.0,1.0
2004-06-21,9.99,10.88,10.8,9.91,1528241.0,16073590.0,1.0
2004-06-22,10.79,10.86,10.79,10.61,1458468.0,15691681.0,1.0
2004-06-23,10.8,10.8,10.69,10.45,821253.0,8672455.0,1.0
2004-06-24,10.59,10.85,10.58,10.57,710486.0,7585619.0,1.0
2004-06-25,10.51,10.62,10.0,9.96,987412.0,10045768.0,1.0
