date,open,high,close,low,volume,amount,factor
2004-03-23,1.8215084366741208,1.8879175984278647,1.8072779020126044,1.8059226129972217,772235.9558175781,21026476.58738226,0.06776445076912652
2004-03-24,1.753066341397303,1.7618757199972894,1.7130853154435184,1.7076641593819881,282194.2129159043,7201503.557633665,0.06776445076912652
2004-03-25,1.7157958934742834,1.7266382055973437,1.7246052720742697,1.6927559802127805,106151.38578301822,2674621.061191299,0.06776445076912652
2004-03-26,1.7252829165819612,1.7618757199972894,1.740191095751169,1.7252829165819612,96333.60439113641,2482705.902283662,0.06776445076912652
2004-03-29,1.7279934946127262,1.7686521650742022,1.7537439859049941,1.7151182489665922,82363.21745612253,2128137.8328928645,0.06776445076912652
2004-03-30,1.7456122518126993,1.8011791014433827,1.7822050552280275,1.7449346073050078,65813.98658263875,1729439.4524632378,0.06776445076912652
2004-03-31,1.7855932777664838,1.8011791014433827,1.7937250118587789,1.765941587043437,61582.435454360646,1621881.5477400557,0.06776445076912652
2004-04-01,1.78898150030494,1.7977908789049266,1.7957579453818526,1.7591651419665244,65693.70468252354,1724251.7449346073,0.06776445076912652
2004-04-02,1.7883038557972488,1.7991461679203091,1.7883038557972488,1.7720403876126583,32714.305075557364,862319.7804431795,0.06776445076912652
2004-04-05,1.7822050552280275,1.8011791014433827,1.7828826997357186,1.748322829843464,52333.46886223487,1374659.9579860405,0.06776445076912652
2004-04-06,1.7855932777664838,1.8763976417971133,1.8628447516432878,1.7618757199972894,139157.62011248898,3794190.0792844077,0.06776445076912652
2004-04-07,1.8560683065663754,1.8750423527817308,1.8540353730433015,1.8181202141356643,57662.46527071898,1579405.2991800501,0.06776445076912652
2004-04-08,1.8370942603510199,1.9990512976892323,1.9793996069661857,1.8370942603510199,145715.79589347428,4128784.576811005,0.06776445076912652
2004-04-09,1.965169072304669,2.0783357050891103,1.9739784509046554,1.9434844480585485,175590.0250728468,5204366.063563055,0.06776445076912652
2004-04-12,1.965169072304669,1.9990512976892323,1.9326421359354882,1.9028257775970725,76733.82123737887,2190137.968421766,0.06776445076912652
2004-04-13,1.924510401843193,1.9516161821508438,1.898082266043234,1.875719997289422,64715.93142237583,1813747.916243139,0.06776445076912652
2004-04-14,1.8872399539201736,1.9177339567662806,1.916378667750898,1.8770752863048046,59287.524564613406,1661520.3632174563,0.06776445076912652
2004-04-15,1.9312868469201057,1.9312868469201057,1.8635223961509793,1.8513247950125364,56261.841837771906,1570485.9388764654,0.06776445076912652
2004-04-16,1.8648776851663618,1.8838517313817171,1.8418377719048586,1.8228637256895033,56427.322626550114,1551221.6575184658,0.06776445076912652
2004-04-19,1.6961442027512368,1.829640170766416,1.78898150030494,1.6961442027512368,99110.1849969506,2635975.943619977,0.06776445076912652
2004-04-20,1.7822050552280275,1.8431930609202412,1.829640170766416,1.7754286101511147,35994.57884393847,967690.9941044928,0.06776445076912652
2004-04-21,1.8167649251202818,1.8289625262587246,1.819475503151047,1.7957579453818526,21181.134376905877,564980.61936708,0.06776445076912652
2004-04-22,1.7998238124280002,1.8411601273971676,1.824219014704886,1.7998238124280002,14165.345259876669,378824.35454360646,0.06776445076912652
2004-04-23,1.8045673239818392,1.8404824828894761,1.835061326827946,1.796435589889544,22379.684217659415,601208.7145083689,0.06776445076912652
2004-04-26,1.8228637256895033,1.8567459510740665,1.8418377719048586,1.8126990580741345,18682.184725892796,506901.9448397371,0.06776445076912652
2004-04-27,1.8370942603510199,1.8750423527817308,1.8608118181202142,1.829640170766416,53102.25655621061,1452784.1702243004,0.06776445076912652
2004-04-28,1.8635223961509793,1.870298841227892,1.8465812834586977,1.8337060378125636,24863.861218404825,677011.1133699261,0.06776445076912652
2004-04-29,1.8608118181202142,1.8838517313817171,1.8438707054279326,1.7876262112895576,28336.65379142102,765686.250592939,0.06776445076912652
2004-04-30,1.829640170766416,1.873687063766348,1.8445483499356237,1.829640170766416,28379.34539540557,777832.3507487972,0.06776445076912652
2004-05-10,1.8398048383817849,1.8431930609202412,1.8228637256895033,1.7747509656434235,20617.53743985905,553080.7752253168,0.06776445076912652
2004-05-11,1.7957579453818526,1.8262519482279596,1.8208307921664295,1.7923697228433964,6809.988480043369,182665.85349325745,0.06776445076912652
2004-05-12,1.8160872806125907,1.835061326827946,1.835061326827946,1.8032120349664567,15538.795148065325,418367.6899098733,0.06776445076912652
2004-05-13,1.8364166158433288,1.8560683065663754,1.8282848817510335,1.8167649251202818,6824.69336586027,183865.08097851867,0.06776445076912652
2004-05-14,1.9312868469201057,1.9312868469201057,1.8235413701971945,1.8099884800433694,12455.106051365454,346492.4442637393,0.06776445076912652
2004-05-17,1.809310835535678,1.8364166158433288,1.8343836823202548,1.7984685234126176,7644.507691265162,205584.7394456868,0.06776445076912652
2004-05-18,1.829640170766416,1.855390662058684,1.8425154164125501,1.829640170766416,15686.792708545097,427583.92627227755,0.06776445076912652
2004-05-19,1.8398048383817849,1.870298841227892,1.8330283933048723,1.8181202141356643,11254.997628244224,307362.6075760656,0.06776445076912652
2004-05-20,1.832350748797181,1.8431930609202412,1.8364166158433288,1.8126990580741345,12557.362607576066,338489.2593345531,0.06776445076912652
2004-05-24,1.8079555465202954,1.829640170766416,1.8025343904587654,1.78356034424341,13844.277292132547,368419.4619502609,0.06776445076912652
2004-05-25,1.7828826997357186,1.8154096361048992,1.8133767025818257,1.7700074540895847,22139.933590838245,583700.8877143051,0.06776445076912652
2004-05-26,1.7828826997357186,1.8696211967202006,1.8533577285356104,1.762553364504981,32308.05719319645,878967.7441214339,0.06776445076912652
2004-05-27,1.8533577285356104,1.865555329674053,1.8628447516432878,1.8330283933048723,20939.75740326625,573331.8425154164,0.06776445076912652
2004-05-28,1.8642000406586705,1.924510401843193,1.9001151995663075,1.8642000406586705,49418.513247950126,1388881.141153351,0.06776445076912652
2004-05-31,1.8872399539201736,1.916378667750898,1.8974046215355425,1.8716541302432745,7888.730771837095,219948.4312529647,0.06776445076912652
2004-06-01,1.8946940435047774,1.9299315579047231,1.9177339567662806,1.865555329674053,39687.33482415125,1120025.818255743,0.06776445076912652
2004-06-02,1.9211221793047368,1.924510401843193,1.8899505319509387,1.8770752863048046,24420.952768177813,683465.6773056855,0.06776445076912652
2004-06-03,1.8804635088432609,1.903503422104764,1.8587788845971405,1.809310835535678,28069.932913193737,764931.2868469201,0.06776445076912652
2004-06-04,1.8560683065663754,1.8601341736125228,1.852680084027919,1.796435589889544,10456.054753676222,282551.94145151455,0.06776445076912652
2004-06-07,1.8167649251202818,1.8689435522125093,1.8533577285356104,1.8167649251202818,5231.347834925798,142770.2107474419,0.06776445076912652
2004-06-08,1.8567459510740665,1.8567459510740665,1.8431930609202412,1.8228637256895033,5263.129362336518,142628.24422308058,0.06776445076912652
2004-06-09,1.8228637256895033,1.8520024395202277,1.8330283933048723,1.812021413566443,5999.457884393847,162015.5858236769,0.06776445076912652
2004-06-10,1.819475503151047,1.8330283933048723,1.814054347089517,1.7828826997357186,24570.712204377585,656360.7101714441,0.06776445076912652
2004-06-11,1.812021413566443,1.8228637256895033,1.8025343904587654,1.7876262112895576,10630.141627702107,282688.28352646204,0.06776445076912652
2004-06-14,1.8025343904587654,1.8147319915972082,1.7388358067357865,1.7164735379819747,33110.38829030291,861871.3830724402,0.06776445076912652
2004-06-15,1.7523886968896116,1.780849766212645,1.7212170495358134,1.7090194483973706,21201.80253439046,543817.9846852341,0.06776445076912652
2004-06-16,1.714440604458901,1.7293487836281087,1.721894694043505,1.7042759368435318,8440.265636647015,214138.5105373721,0.06776445076912652
2004-06-17,1.7266382055973437,1.762553364504981,1.663617266382056,1.6270244629667279,19448.939486345465,494973.7751575524,0.06776445076912652
2004-06-18,1.6270244629667279,1.661584332858982,1.6317679745205664,1.5592600121976012,22360.71017144406,527538.6596191638,0.06776445076912652
2004-06-21,1.5924645930744732,1.6527749542589958,1.6527749542589958,1.586365792505252,10789.930202615707,261014.97594362,0.06776445076912652
2004-06-22,1.6656501999051296,1.6927559802127805,1.683946601612794,1.627702107474419,9717.557769194282,238504.50633597616,0.06776445076912652
2004-06-23,1.6670054889205124,1.6683607779358949,1.6642949108897471,1.6385444195974792,3933.0487226401033,95821.57620112489,0.06776445076912652
2004-06-24,1.683946601612794,1.683946601612794,1.648709087212848,1.599241038151386,6478.281493528495,158105.78030765062,0.06776445076912652
