date,open,high,close,low,volume,amount,factor
2011-02-01,10.705280685061847,10.817078972407232,10.272359657469078,10.133206470028545,984890.342530923,85967086.58420552,0.11893434823977166
2011-02-09,10.285442435775453,10.285442435775453,10.067792578496672,9.812083729781161,268877.3786869648,22643271.170313988,0.11893434823977166
2011-02-10,10.057088487155092,10.319933396764986,10.256898192197907,9.992863939105614,192549.71455756424,16498778.306374881,0.11893434823977166
2011-02-11,10.309229305423408,10.570884871550904,10.490009514747861,10.216460513796386,279355.137963844,24393695.52806851,0.11893434823977166
2011-02-14,10.811132254995243,11.277354900095148,11.010941960038059,10.811132254995243,404350.9752616556,37346827.783063754,0.11893434823977166
2011-02-15,10.956232159847765,11.06803044719315,10.930066603235016,10.82302568981922,204918.17316841104,18872215.033301618,0.11893434823977166
2011-02-16,10.962178877259754,11.165556612749763,11.07873453853473,10.918173168411037,152778.30637488107,14174818.26831589,0.11893434823977166
2011-02-17,11.102521408182684,11.308277830637488,10.944338725023787,10.897954329210275,155204.5670789724,14463252.14081827,0.11893434823977166
2011-02-18,10.764747859181734,10.914605137963845,10.705280685061847,10.652949571836347,163116.79352997147,14734633.682207422,0.11893434823977166
2011-02-21,10.70409134157945,11.093006660323502,11.069219790675547,10.692197906755473,122731.44624167461,11302356.80304472,0.11893434823977166
2011-02-22,11.088249286393912,11.101332064700287,10.763558515699335,10.611322549952426,130056.01807802093,11850111.322549954,0.11893434823977166
2011-02-23,10.763558515699335,11.025214081826833,10.87059942911513,10.717174119885824,74162.58325404377,6799203.1398667935,0.11893434823977166
2011-02-24,10.82302568981922,11.178639391056137,10.989533777354902,10.82302568981922,135969.90960989535,12604633.682207422,0.11893434823977166
2011-02-25,10.977640342530924,11.139391056137013,11.001427212178879,10.892007611798288,118904.85252140819,11020909.60989534,0.11893434823977166
2011-02-28,11.357040913415794,11.357040913415794,11.190532825880116,11.062083729781163,170879.28163653665,16133682.207421504,0.11893434823977166
2011-03-01,11.17745004757374,11.655566127497622,11.579448144624168,11.096574690770694,231406.51760228357,22299935.299714558,0.11893434823977166
2011-03-02,11.489058039961941,11.734062797335872,11.53782112274025,11.322549952426261,105690.53282588012,10214666.98382493,0.11893434823977166
2011-03-03,11.53782112274025,11.590152235965748,10.930066603235016,10.920551855375832,153365.3663177926,14454201.712654615,0.11893434823977166
2011-03-04,10.92768791627022,11.15604186489058,11.03710751665081,10.868220742150333,66740.48525214082,6169479.543292103,0.11893434823977166
2011-03-07,11.043054234062797,11.108468125594673,10.934823977164605,10.846812559467175,100184.94291151284,9206055.185537584,0.11893434823977166
2011-03-08,10.918173168411037,11.03710751665081,10.944338725023787,10.8848715509039,59502.02188392008,5480777.354900096,0.11893434823977166
2011-03-09,10.94790675547098,10.965746907706947,10.963368220742153,10.717174119885824,74065.88962892484,6756841.103710752,0.11893434823977166
2011-03-10,10.975261655566129,11.239295908658422,11.20361560418649,10.915794481446243,109520.09990485253,10261091.341579448,0.11893434823977166
2011-03-11,11.157231208372979,11.352283539486205,11.165556612749763,11.03710751665081,74733.2302568982,7039498.097050428,0.11893434823977166
2011-03-14,11.102521408182684,11.320171265461466,11.257136060894387,11.102521408182684,46379.87630827783,4381557.564224549,0.11893434823977166
2011-03-15,11.204804947668887,11.233349191246432,10.941960038058992,10.774262607040914,87000.23786869648,8007710.751665082,0.11893434823977166
2011-03-17,10.983587059942911,11.021646051379639,10.82302568981922,10.763558515699335,53142.36441484301,4864688.392007612,0.11893434823977166
2011-03-18,10.858705994291151,10.906279733587061,10.846812559467175,10.805185537583254,33001.30827783064,3009721.693625119,0.11893434823977166
2011-03-21,10.799238820171265,10.880114176974311,10.846812559467175,10.764747859181734,28697.549952426263,2608712.4167459565,0.11893434823977166
2011-03-22,10.84919124643197,10.867031398667937,10.744529019980972,10.680304471931494,34197.0742150333,3097178.1636536634,0.11893434823977166
2011-03-23,10.721931493815415,10.82302568981922,10.782588011417698,10.705280685061847,119596.21788772599,10848524.262607042,0.11893434823977166
2011-03-24,10.784966698382494,10.820647002854425,10.617269267364415,10.56255946717412,93462.89248334919,8367123.6917221695,0.11893434823977166
2011-03-25,10.618458610846814,10.80756422454805,10.685061845861085,10.617269267364415,58439.938154138916,5270043.29210276,0.11893434823977166
2011-03-28,10.712416745956231,10.815889628924834,10.407944814462418,10.388915318744052,123689.93815413893,10982781.160799239,0.11893434823977166
2011-03-29,10.466222645099906,10.475737392959086,10.216460513796386,10.168886774500477,84946.24167459563,7337566.127497622,0.11893434823977166
2011-03-30,10.1569933396765,10.250951474785918,10.017840152235967,9.98929590865842,92170.4329210276,7803041.864890581,0.11893434823977166
2011-03-31,10.017840152235967,10.10941960038059,10.049952426260704,9.97383444338725,46915.318744053286,3962420.7897240724,0.11893434823977166
2011-04-01,10.095147478591818,10.335394862036157,10.231921979067556,10.032112274024739,48623.215984776405,4172137.4881065655,0.11893434823977166
2011-04-06,10.148667935299715,10.215271170313988,10.060656517602284,10.049952426260704,44693.26831588963,3802468.8392007616,0.11893434823977166
2011-04-07,10.049952426260704,10.162940057088488,10.16175071360609,10.028544243577546,36784.60989533777,3125995.2426260705,0.11893434823977166
2011-04-08,10.121313035204567,10.28663177925785,10.217649857278783,10.097526165556614,37036.274976213135,3175371.3130352045,0.11893434823977166
2011-04-11,10.227164605137963,10.336584205518554,10.179590865842057,10.133206470028545,43182.80209324453,3712618.458610847,0.11893434823977166
2011-04-12,10.155803996194102,10.249762131303521,10.118934348239772,10.051141769743102,30668.41103710752,2620298.049476689,0.11893434823977166
2011-04-13,10.166508087535682,10.27592768791627,10.24024738344434,10.07373929590866,27810.299714557565,2386724.3101807805,0.11893434823977166
2011-04-14,10.229543292102761,10.28663177925785,10.225975261655567,10.199809705042817,23248.929590865842,1999434.5861084682,0.11893434823977166
2011-04-15,10.174833491912464,10.323501427212179,10.28187440532826,10.174833491912464,31919.600380589916,2751581.1132254996,0.11893434823977166
2011-04-19,10.228353948620363,10.228353948620363,10.139153187440533,10.003568030447195,48711.46527117032,4143031.8744053287,0.11893434823977166
2011-04-20,10.11536631779258,10.225975261655567,10.179590865842057,10.049952426260704,36374.048525214086,3090898.4300666032,0.11893434823977166
2011-04-21,10.179590865842057,10.247383444338725,10.198620361560419,10.11536631779258,39739.771646051384,3405672.6926736445,0.11893434823977166
2011-04-22,10.184348239771646,10.418648905803996,10.357992388201714,10.184348239771646,51855.13796384396,4508557.088487156,0.11893434823977166
2011-04-25,10.348477640342532,10.45432921027593,9.871550903901047,9.857278782112274,89177.45004757374,7582863.463368221,0.11893434823977166
2011-04-26,9.856089438629878,9.955994291151285,9.633682207421504,9.632492863939106,47646.88392007612,3912884.6336822077,0.11893434823977166
2011-04-27,9.633682207421504,9.810894386298763,9.619410085632731,9.586108468125595,45179.1151284491,3685482.1598477643,0.11893434823977166
2011-04-28,9.633682207421504,9.716936251189344,9.307802093244531,9.276879162702189,61131.779257849674,4855333.9676498575,0.11893434823977166
2011-04-29,9.252854424357755,9.3441960038059,9.276879162702189,9.142245480494767,50264.391056137014,1934652.4738344436,0.2403663177925785
2011-05-03,9.276879162702189,9.336941008563272,9.228829686013322,9.014866793529972,111948.02568981923,4273973.358705995,0.2403663177925785
